Edad,Antiguedad_anios,Salario_mensual_COP,Horas_semanales,Distancia_trabajo_km,Satisfaccion_laboral,Balance_vida_trabajo,Anios_sin_ascenso,Trabajo_remoto,Horas_extra,Renuncia
51,29,7134393.29,30.25,57.84,2,2,6,1,0,0
37,3,3586141.10,39.48,18.97,2,1,4,0,1,1
58,22,4972038.87,39.37,56.16,2,5,6,1,1,0
41,22,5363836.21,50.24,35.59,5,3,4,1,1,0
41,10,2180206.10,49.90,5.55,1,2,0,0,0,1
47,19,3173447.00,48.26,29.22,1,3,6,0,0,1
37,19,3808697.00,30.00,42.54,2,5,7,1,0,0
57,18,5472887.64,42.88,64.03,1,5,8,1,0,1
32,14,4121660.38,49.60,12.95,2,2,4,0,0,0
47,16,3738046.57,44.81,17.18,1,2,10,1,0,1
25,7,4009263.91,56.33,34.12,3,3,1,1,1,1
65,4,1400000.00,34.33,61.84,3,1,1,0,0,1
36,18,4409189.82,37.19,22.34,5,1,4,0,1,0
46,21,3675978.93,43.87,31.97,5,5,9,0,0,0
45,0,1788203.67,35.42,49.73,3,2,0,0,1,1
57,17,2681791.73,41.22,19.16,4,1,5,1,1,1
37,19,3226804.66,37.86,18.73,1,4,4,1,1,0
28,7,2979974.00,34.40,38.13,3,3,7,1,0,0
39,19,4751940.44,44.73,24.25,1,2,9,1,0,1
35,17,6923442.77,45.88,55.86,3,4,9,1,1,0
52,10,3569184.24,44.54,27.22,2,2,4,0,1,1
22,4,1929889.04,40.65,37.28,2,5,7,1,0,0
38,20,3211078.50,44.85,48.66,3,1,3,0,1,1
64,18,4905490.47,45.86,43.65,5,1,3,0,1,0
22,4,3142672.59,51.72,31.31,4,3,3,0,0,0
41,19,5604577.46,37.85,42.08,1,3,7,0,1,1
58,18,4676132.45,38.68,36.02,4,4,4,1,1,0
42,21,7660681.78,41.28,53.46,3,4,1,1,1,0
22,4,2315875.56,44.75,23.39,2,5,3,0,0,0
42,0,2879471.34,38.47,26.21,2,4,9,1,1,1
26,6,3096446.37,57.08,21.86,5,3,3,0,0,0
40,19,6001658.08,50.07,7.83,2,5,0,0,1,0
59,10,5076738.52,49.76,6.57,1,5,2,0,1,1
26,8,3729584.80,40.47,43.74,4,1,2,0,1,1
59,3,2427889.59,39.22,55.24,2,1,9,1,0,1
62,6,2988126.63,34.06,15.30,3,3,2,1,1,1
45,13,3277937.35,37.63,29.83,5,2,5,0,0,0
32,3,3248967.41,46.86,58.51,3,1,9,1,0,0
38,12,2944097.06,50.38,60.04,2,2,10,0,1,1
26,2,2189936.90,45.76,52.10,4,3,1,0,1,1
57,26,5498519.00,44.38,12.61,1,2,3,0,0,1
52,28,4733304.19,38.68,25.58,3,4,7,1,0,0
21,3,1914509.37,46.19,13.58,1,4,3,0,1,1
32,2,2096054.70,51.33,10.57,2,3,5,1,0,1
32,14,2973086.37,48.19,32.87,1,5,1,1,1,0
23,5,2031730.21,58.74,58.12,1,1,10,1,0,1
48,26,5183421.81,43.23,47.40,5,5,4,0,1,0
21,3,1400000.00,45.20,20.20,2,3,7,1,1,1
26,8,2693647.40,34.77,7.20,4,4,10,0,1,0
58,26,6287357.55,37.80,45.15,3,5,9,1,1,0
59,11,4043921.52,43.81,41.09,1,3,0,0,0,1
25,7,3804748.20,52.24,43.37,5,4,3,1,0,0
53,2,2232734.10,41.66,23.37,2,2,6,1,1,1
36,18,4036378.42,40.80,42.27,1,4,4,0,1,1
52,18,5211582.63,34.67,23.00,1,1,3,1,1,1
25,7,2882581.22,34.39,6.61,1,2,5,0,1,1
59,9,2862958.42,48.92,41.91,1,5,4,0,1,1
53,30,6415742.75,54.02,52.82,2,1,4,0,1,1
50,19,2890531.72,49.29,49.15,4,3,1,0,0,0
38,6,3854310.45,38.30,7.57,3,5,1,0,0,0
27,9,3476493.11,43.41,47.71,1,5,0,1,0,0
39,6,3819777.89,39.23,48.99,3,3,9,1,1,1
44,16,4007111.90,42.33,23.64,2,3,7,0,1,1
35,3,2649865.29,38.14,26.89,2,5,5,0,0,0
53,18,2274038.45,53.22,9.82,3,1,10,0,1,1
65,26,5866580.88,41.37,43.00,5,4,10,1,0,0
33,15,3410633.15,30.99,48.53,2,4,4,1,0,0
21,3,1807366.12,44.20,7.28,1,3,10,0,1,1
63,6,3861715.77,31.41,32.80,4,1,4,1,0,0
26,8,2907909.94,35.27,6.26,5,1,8,0,1,0
22,1,3228195.11,45.87,29.26,3,2,0,0,1,1
29,11,2090858.66,37.19,46.89,3,1,9,0,0,1
63,20,3675754.97,39.26,46.79,3,4,10,0,0,1
48,19,5256389.52,37.50,14.31,3,3,5,0,0,0
37,19,6023693.87,39.84,4.97,3,3,2,0,1,0
52,22,6121443.71,39.41,51.87,1,2,9,0,0,1
64,24,6368327.61,48.13,9.03,4,2,10,0,1,1
49,5,1400000.00,43.46,55.84,1,1,0,1,1,1
39,6,2788972.51,40.43,51.16,2,1,1,0,1,1
48,20,6077903.90,37.52,60.99,4,5,1,1,1,0
47,8,3130462.95,38.67,9.52,1,5,5,1,0,1
38,20,6052760.76,37.55,62.56,1,3,2,1,0,0
20,2,1400000.00,40.56,48.18,1,2,2,1,0,1
50,4,2424476.83,46.98,17.66,1,2,8,1,1,1
25,7,3462140.33,35.34,58.40,1,1,8,0,0,1
22,4,3125906.47,44.10,55.92,5,3,5,0,1,0
24,6,1400000.00,42.78,59.60,4,1,9,0,0,1
29,11,5963443.41,52.48,42.82,2,3,5,0,0,1
29,7,2591149.21,49.98,20.73,4,4,1,0,0,0
34,1,1400000.00,45.92,23.30,2,2,10,1,0,1
36,18,3638820.26,40.64,48.64,1,1,2,0,1,0
62,22,4876255.97,45.20,41.19,3,5,4,1,0,0
52,27,6059742.55,44.18,52.96,4,3,5,1,1,0
65,20,4671727.52,49.84,19.16,2,2,2,0,0,1
45,20,6228960.27,42.15,21.11,1,3,3,0,1,1
50,6,2207237.15,42.57,42.18,1,1,5,1,0,1
30,12,3988600.62,40.58,49.08,3,1,3,0,1,1
24,6,1930419.24,45.65,64.35,3,2,10,0,1,1
35,17,3450774.69,45.37,20.47,5,2,8,0,1,1
20,2,2147796.82,41.44,34.22,1,3,10,0,1,1
64,6,1888713.40,50.20,55.44,2,3,9,1,0,1
57,15,4441000.51,30.11,27.87,4,3,9,1,1,0
56,8,5552552.62,44.99,62.30,4,4,2,0,1,1
51,27,4288975.39,47.50,24.82,4,4,9,1,1,0
22,4,3173852.78,39.20,0.86,1,4,4,1,1,0
61,15,3656807.58,46.64,8.18,2,5,0,0,0,0
25,7,1400000.00,51.64,61.71,1,2,0,0,0,1
59,23,6246752.79,40.78,62.56,5,4,2,1,0,0
35,9,2056363.54,49.09,45.17,2,3,7,1,0,1
26,8,2997502.72,45.56,1.94,3,2,9,0,0,0
44,18,3234315.88,49.28,59.77,5,5,2,0,1,0
53,13,4348470.95,45.82,35.58,5,2,7,1,0,0
61,20,4432002.00,36.73,1.53,2,4,3,0,0,0
20,2,2834339.73,43.43,61.78,4,5,5,0,0,0
26,8,2097668.31,48.84,15.53,2,5,3,1,0,0
23,5,4685722.61,41.41,11.17,3,3,6,0,0,0
63,13,3153756.82,33.96,64.14,2,1,4,0,1,1
25,3,1400000.00,38.18,59.25,4,2,4,1,0,0
46,15,4026893.31,58.26,16.14,2,4,4,1,1,1
23,5,2951226.33,40.53,20.41,4,5,8,1,1,0
21,3,1400000.00,48.80,3.63,4,3,7,0,0,0
54,17,4426278.88,39.70,24.25,5,5,8,1,0,0
62,27,7101759.94,40.51,29.54,1,3,1,1,1,0
30,12,5308433.59,42.34,4.44,5,4,1,1,0,0
20,2,1400000.00,45.41,42.95,5,1,6,1,0,0
33,15,4159270.11,44.85,48.84,4,2,0,0,1,0
48,11,4595089.60,37.02,35.89,4,3,7,0,1,1
38,11,3731943.50,39.05,41.09,3,4,10,0,0,0
31,13,3469513.29,39.54,7.35,2,1,9,0,1,1
51,18,3485201.78,44.97,27.11,3,5,0,1,1,0
27,1,1400000.00,48.54,28.29,2,4,0,1,0,0
27,9,2954962.68,36.74,5.31,2,4,2,1,0,0
39,21,3638555.21,37.04,23.89,5,3,10,1,1,0
47,12,4290140.94,40.41,54.90,1,4,7,1,0,1
60,14,3039343.53,45.46,2.96,1,1,9,0,0,1
63,4,2020384.53,46.79,54.53,2,1,10,1,0,1
28,10,3489779.78,31.35,45.24,1,3,1,1,0,0
31,13,4167609.26,38.82,19.06,2,4,6,1,1,0
55,0,4202936.34,52.78,2.12,2,3,7,1,1,1
46,23,6200117.65,40.11,6.80,1,2,9,1,1,1
45,17,3194257.67,43.25,7.69,5,3,3,0,0,0
20,2,2720387.16,42.49,8.09,2,2,8,1,1,1
30,5,1829694.31,49.71,10.57,4,4,2,1,0,0
56,9,1701577.09,46.36,13.38,3,1,5,1,1,1
40,17,4952178.20,55.47,17.90,1,2,8,0,1,1
34,16,4164344.89,45.19,48.54,3,3,10,1,0,0
42,1,1530481.74,33.85,40.34,1,4,4,1,0,1
62,0,2183035.13,49.70,15.88,1,2,6,0,1,1
33,15,4861397.73,39.21,62.06,4,4,6,0,1,0
50,26,4643892.54,45.95,53.70,3,2,10,0,0,1
53,29,4665775.93,37.56,55.68,4,2,2,0,0,0
46,28,6697379.73,47.07,59.95,3,4,5,1,1,0
25,7,3818267.09,45.48,53.73,3,1,10,0,0,1
33,15,2768024.88,51.14,60.42,2,4,7,1,1,1
51,12,4519476.53,49.35,43.14,1,2,5,0,1,1
56,18,3023184.89,30.00,8.99,1,4,9,0,0,1
48,16,4764450.37,41.21,15.88,1,2,6,0,1,1
58,22,5552671.55,37.63,47.12,1,5,5,1,0,0
44,22,3032581.66,30.39,48.87,5,2,4,1,0,0
23,2,2178642.05,31.70,47.10,5,2,9,1,1,0
19,1,1840463.65,49.01,8.69,5,5,6,1,1,0
23,4,1444057.00,45.15,21.40,3,3,7,0,1,1
60,13,5615050.35,42.68,22.07,1,2,9,1,1,1
28,10,4125450.28,39.39,30.84,3,4,4,0,1,0
40,4,2284354.57,49.85,42.71,1,1,10,0,1,1
35,7,1466424.34,49.70,35.03,5,1,4,1,1,1
37,12,4240393.74,38.68,35.54,2,5,8,1,1,0
63,5,2487163.59,45.44,29.55,3,2,9,0,1,1
33,15,2722863.35,38.95,57.49,2,3,2,0,1,1
51,0,2090647.75,45.44,22.99,5,2,0,0,0,0
65,19,3924818.01,40.16,13.35,4,4,0,1,1,0
29,1,2526144.62,36.10,13.55,1,2,2,1,0,1
62,16,4568461.93,38.73,56.66,3,4,2,0,0,0
32,14,4726783.95,37.97,21.03,3,1,1,1,1,0
24,6,2244821.29,47.43,7.06,3,5,2,1,1,0
32,14,2665518.74,43.02,34.97,5,3,4,0,0,0
63,28,5280618.55,46.41,36.90,2,3,4,1,0,0
29,11,3440319.43,49.31,28.23,1,5,8,0,0,1
36,16,2656538.74,36.23,2.53,1,3,2,0,1,0
32,14,2962387.92,49.34,3.10,3,5,1,1,1,0
31,13,1794505.98,42.11,34.25,3,4,2,0,1,0
56,17,4371238.06,38.45,47.04,1,2,2,1,1,1
34,16,6111881.27,45.42,63.70,3,1,8,0,0,0
46,16,4300089.15,41.49,58.00,1,5,7,0,0,0
63,22,5718189.58,39.07,24.90,3,3,3,1,1,0
48,30,5625896.58,43.11,24.73,3,2,7,1,1,0
41,6,3148313.29,46.83,55.17,3,2,10,1,1,1
40,22,4131541.59,45.90,10.58,3,3,7,1,1,0
44,23,4902141.50,55.12,55.53,3,4,8,1,1,1
36,12,4449245.96,37.34,24.05,4,3,8,0,0,0
21,3,3535465.98,32.46,60.15,4,5,0,1,1,0
30,12,3120225.64,47.25,38.26,3,5,5,1,0,0
45,27,6059503.45,49.01,33.86,3,4,5,1,0,0
35,7,3920079.01,44.69,6.53,2,3,0,0,1,1
21,3,2360385.37,44.45,57.03,1,1,9,0,1,1
47,8,3521077.01,51.00,59.13,4,5,9,1,0,0
39,5,3080770.13,37.27,37.05,5,2,3,1,1,0
25,7,2323854.16,39.16,32.15,3,3,5,1,1,0
38,15,4581840.28,44.48,34.86,2,1,6,1,1,1
27,9,1829156.36,50.00,53.63,4,3,1,1,0,1
59,21,4835523.27,41.80,15.06,4,3,6,1,1,1
40,21,5014715.87,36.60,25.35,3,2,1,1,0,0
60,11,3527444.17,47.59,64.28,4,3,6,1,1,0
52,7,3795392.20,36.21,11.94,4,1,6,0,0,1
52,7,4285128.24,39.24,4.03,4,1,0,0,0,1
42,24,5721521.84,50.06,37.29,1,4,4,0,0,0
61,1,3449675.61,45.06,23.44,2,5,10,1,1,0
63,20,3745384.70,53.40,21.59,2,3,1,0,1,1
57,2,2621430.74,40.37,28.77,2,2,6,0,1,1
38,15,4321536.84,38.16,22.32,5,4,10,1,1,0
44,2,2392742.16,43.41,19.96,1,3,5,0,0,1
43,4,1400000.00,30.00,17.23,4,1,7,0,1,1
48,21,4153303.30,43.41,8.07,4,3,9,0,1,0
23,5,1674452.57,53.65,47.27,3,4,4,1,0,1
25,7,3901219.11,64.28,1.49,1,1,1,1,0,1
62,8,1400000.00,44.86,6.38,5,3,5,0,1,1
50,6,1989487.75,42.77,58.17,4,3,4,0,1,1
53,10,4155263.34,55.09,20.08,1,2,0,1,1,1
57,15,4938965.34,30.16,33.13,5,4,4,1,0,0
47,21,3959987.52,40.25,26.32,3,1,0,0,1,1
39,14,4100953.66,40.24,7.33,2,3,1,1,0,0
47,25,5496582.04,30.00,21.63,3,2,9,0,1,0
29,11,5548199.62,30.00,21.35,2,2,2,1,1,0
30,12,3264337.97,52.82,9.68,4,5,10,1,0,0
42,23,4930268.21,36.13,1.63,3,5,4,1,0,0
43,7,2108526.45,31.03,12.00,1,5,3,1,1,0
60,20,4490486.99,48.41,44.19,5,5,9,0,0,0
46,7,2709500.53,40.29,15.28,5,2,6,1,1,0
37,16,4456362.66,37.56,16.06,3,3,4,0,1,0
60,22,6414152.35,43.05,3.97,2,5,7,0,1,0
53,26,5767956.33,44.35,47.86,5,4,8,1,0,0
59,14,5585620.31,53.73,7.84,1,1,6,0,0,1
49,8,2675610.80,52.84,15.17,4,1,8,1,0,1
35,0,1674530.54,33.08,5.66,3,2,10,1,0,0
54,14,5802259.88,46.42,30.93,3,4,4,1,0,0
44,0,1400000.00,50.87,36.40,5,1,1,1,1,1
40,16,3187007.43,46.46,2.70,5,5,6,1,0,0
45,3,1400000.00,30.00,59.00,2,2,6,1,1,1
35,0,1400000.00,53.77,60.70,1,3,2,1,1,1
63,24,6023632.64,37.38,40.37,1,1,10,1,1,1
63,20,3684682.85,44.71,13.94,3,3,8,0,0,1
35,3,3226357.29,40.78,34.78,5,2,7,1,0,0
61,26,5167283.51,42.17,49.69,4,4,10,1,0,0
22,4,1400000.00,49.20,17.22,5,5,1,0,0,0
43,22,4121378.75,36.83,18.93,2,3,10,1,1,0
24,3,3221592.50,38.00,48.99,3,1,1,0,0,1
54,14,5088371.94,50.58,44.10,2,3,5,1,0,1
23,5,2769499.94,46.94,39.79,2,2,4,1,0,1
52,14,3576790.22,44.09,61.55,3,3,10,0,0,1
45,0,2159079.02,51.32,34.72,3,5,1,1,1,1
19,1,1400000.00,40.96,14.12,2,2,3,0,1,1
34,16,4134320.04,40.39,37.47,3,5,7,0,0,0
48,10,5702213.20,35.80,39.35,3,5,0,0,1,0
49,5,3333360.96,36.29,14.54,4,1,1,1,1,1
19,1,1400000.00,38.14,47.90,3,5,10,0,0,0
28,10,1400000.00,50.98,12.16,4,5,4,1,1,0
44,20,5067877.60,39.30,36.24,4,5,5,1,1,0
36,18,4407625.34,33.16,13.15,3,2,5,0,0,0
49,23,4082151.59,40.25,48.29,4,4,8,0,1,0
25,7,1580099.72,36.18,56.80,5,2,4,1,0,1
52,22,5177956.92,44.45,14.70,2,2,7,0,1,1
28,10,2159378.88,46.80,46.48,3,4,6,0,1,1
26,8,2413911.25,44.11,40.23,1,5,5,0,0,1
63,23,5002851.21,43.36,36.60,2,5,0,1,1,0
63,4,2373127.67,48.85,14.53,5,2,9,0,1,1
36,3,2253539.86,53.63,58.18,3,5,6,0,1,1
31,10,3202300.27,43.33,5.82,4,4,7,0,1,0
46,28,6285020.84,47.32,50.60,3,4,5,1,1,0
45,27,5799234.88,46.22,10.96,5,5,0,0,0,0
36,16,2923279.61,40.86,34.84,2,3,7,1,0,0
58,23,3513399.60,45.37,2.32,4,4,0,1,0,0
64,26,7998655.51,51.82,44.60,5,5,3,1,1,0
49,14,5174136.59,43.52,38.76,5,4,5,0,0,0
61,0,1688509.87,51.43,61.44,1,3,8,1,0,1
23,5,1611818.38,43.07,64.83,4,2,4,0,1,1
65,19,4928471.88,38.17,24.16,4,3,3,1,0,0
57,20,7410675.59,36.42,19.91,1,3,1,1,0,0
19,1,1460747.68,37.37,14.41,1,4,8,1,0,1
26,8,4969861.51,50.45,64.90,3,5,10,0,1,1
41,17,3998491.64,38.87,55.20,1,4,9,1,0,0
53,15,3602538.36,43.96,38.95,5,2,4,0,0,0
46,17,5388956.30,35.07,35.37,2,5,1,0,1,0
59,12,4068150.49,44.19,37.86,5,2,5,0,1,1
32,12,5109210.82,44.19,21.65,1,3,4,0,0,1
55,24,7117761.49,36.53,54.09,2,4,7,1,1,0
53,24,4413949.74,50.74,51.63,1,1,7,1,0,1
25,7,3105023.83,48.22,53.92,2,4,5,0,0,1
34,16,3732825.06,48.07,33.80,3,4,6,1,1,0
19,1,1989943.28,42.73,13.05,1,1,8,0,0,1
53,5,3365918.48,39.56,42.30,4,5,0,0,1,0
52,12,4825790.76,38.46,2.29,5,1,5,1,0,0
61,11,2647989.45,35.55,23.43,5,4,8,0,0,0
33,15,4583099.60,40.88,50.62,3,1,7,0,1,0
49,0,3432853.37,47.49,28.52,3,5,5,0,0,1
52,28,6781201.17,44.39,1.28,4,5,1,1,0,0
39,7,4010912.46,42.32,62.96,1,3,6,0,0,1
43,0,1559996.55,44.92,61.92,2,5,6,1,0,0
59,17,2220846.53,41.64,42.68,1,2,9,1,1,1
39,21,5421214.63,57.68,54.31,2,2,9,1,1,1
55,23,5277758.64,38.33,18.22,2,2,7,0,0,0
64,20,3515281.95,50.26,32.05,5,3,5,1,0,0
62,28,5098557.74,41.80,8.16,4,1,9,1,1,0
30,12,2525729.80,36.49,48.61,3,3,0,0,0,0
28,10,1957507.99,30.94,45.70,4,3,6,1,1,0
62,18,4994044.89,48.92,51.94,2,2,8,0,1,1
27,9,3882786.23,40.06,24.85,2,5,10,1,0,0
54,15,4303443.87,51.75,61.04,5,5,9,1,1,0
36,18,6058350.40,39.44,12.82,2,1,0,1,0,0
39,10,3400214.97,46.49,21.14,5,3,1,0,0,0
63,18,5552338.31,37.75,1.69,2,2,1,0,1,0
20,1,1916027.91,42.65,54.24,3,3,0,1,1,1
64,3,1400000.00,41.18,54.70,2,3,3,0,1,1
46,12,3404818.81,51.04,12.93,5,3,2,1,1,0
34,16,5455990.54,43.16,10.43,5,4,1,0,1,0
25,7,2211453.89,42.12,13.91,4,5,1,0,1,0
42,15,3539558.43,43.81,34.52,1,3,7,1,0,1
39,9,1882476.38,38.67,56.73,3,3,4,0,0,1
64,4,3175163.41,48.04,56.05,4,1,0,0,1,1
63,11,4729691.33,36.92,10.56,2,3,7,1,1,1
40,19,6110671.02,41.45,2.36,5,3,2,1,1,0
34,16,2658715.71,39.02,9.91,1,4,4,0,1,0
57,26,5037136.55,54.24,63.99,2,4,9,1,0,1
51,21,3656458.02,50.97,22.74,3,3,3,0,1,1
25,7,2815713.49,35.60,36.19,1,3,4,0,1,1
45,18,4469036.34,40.61,28.01,3,5,4,0,0,0
58,1,2709138.67,30.30,10.81,1,5,7,0,1,1
56,4,3513030.48,39.79,32.07,2,3,10,1,1,1
20,2,1400000.00,35.19,6.27,2,2,8,1,0,0
53,14,4557794.48,41.91,54.10,3,4,8,1,1,1
65,1,1510661.70,56.42,33.39,4,5,9,0,1,1
38,9,2711309.91,43.79,30.55,3,4,5,0,0,1
54,24,6247036.09,47.52,62.42,5,3,4,0,1,0
62,26,5862284.66,38.73,11.16,1,2,6,1,0,0
31,8,2132384.72,39.66,17.09,1,5,5,0,1,1
40,2,1807977.81,43.58,61.84,2,2,5,1,1,1
27,7,2129300.60,47.11,59.82,3,5,6,0,0,0
47,2,2009045.83,50.66,37.45,2,1,6,1,0,1
57,23,5713280.64,38.98,14.28,1,5,0,0,0,0
32,14,5598072.65,31.87,9.41,2,3,6,1,1,0
29,11,4865872.13,55.91,44.71,2,5,1,0,1,1
55,20,4636202.00,37.19,54.02,5,5,6,1,0,0
64,26,3366768.85,41.80,4.86,2,5,9,1,0,0
33,15,5266006.89,44.96,31.16,2,2,7,1,1,1
47,29,4291479.41,44.19,42.89,4,3,9,0,0,0
24,6,2948223.44,37.88,3.35,5,1,4,0,1,0
53,2,1400000.00,49.57,29.93,3,4,10,1,1,1
37,1,2213390.63,50.86,2.85,4,1,0,0,1,1
25,7,2809544.22,38.83,52.12,3,5,4,0,1,0
27,9,2737992.94,42.65,41.45,4,3,3,1,0,0
25,7,3700263.76,44.47,22.20,5,2,3,1,1,0
27,9,4579506.31,42.35,7.24,5,5,1,1,1,1
63,0,1400000.00,36.09,27.80,3,5,10,0,1,1
22,4,2459364.12,41.56,14.13,5,4,3,0,1,0
65,22,6632344.29,45.17,41.63,2,4,8,1,1,1
36,16,4201663.74,38.07,27.05,5,5,9,0,1,0
37,8,2546814.72,53.52,60.88,1,1,5,1,0,1
27,9,3409210.74,42.98,39.74,2,1,9,1,0,1
43,13,3236903.49,42.58,9.33,2,4,2,0,1,0
60,0,3460182.01,53.13,39.01,3,3,2,1,0,1
37,8,3055216.36,33.21,56.29,4,4,7,0,1,0
35,1,1916339.69,41.04,11.76,5,1,1,0,0,0
21,2,2124719.52,32.15,34.28,2,1,3,1,0,1
20,2,2381580.12,36.86,60.14,4,3,5,1,0,0
33,14,5598713.73,36.26,25.25,3,5,9,1,1,0
24,6,1400000.00,37.83,41.03,4,4,9,0,1,0
45,10,3308817.82,40.25,47.71,3,3,9,0,1,1
51,22,4732347.98,55.25,63.91,4,2,6,0,0,1
30,10,3546818.95,31.43,26.58,4,5,8,1,0,0
61,17,4732915.64,38.87,57.57,5,1,6,0,1,1
60,0,1400000.00,42.20,2.89,2,2,1,0,0,0
48,23,6873923.16,43.92,58.81,4,4,1,0,1,0
27,9,3738015.62,50.60,57.85,2,2,1,0,0,1
64,24,5757321.06,41.32,15.60,3,3,9,1,0,0
54,17,4369022.55,33.35,52.02,2,5,2,1,1,0
21,3,2549781.69,39.61,8.44,2,5,8,0,0,0
51,9,4297809.65,40.78,31.61,2,3,7,1,0,1
45,25,6441224.65,47.93,45.38,1,2,9,0,0,1
49,5,4634370.05,47.04,4.74,5,1,2,0,1,1
54,10,2123557.47,37.33,43.09,5,5,3,1,1,0
20,2,4050753.03,40.67,4.59,5,3,0,0,1,0
33,15,3005703.61,44.31,16.44,2,5,6,1,0,0
36,12,3213523.85,60.12,62.74,3,3,10,0,1,1
27,9,2060616.14,46.84,30.14,2,1,8,0,0,1
51,28,7453136.83,32.25,40.33,2,1,3,1,1,0
60,11,3822772.20,65.00,36.51,3,4,7,0,0,1
19,1,1400000.00,41.06,57.41,2,5,5,1,0,0
61,3,3658373.95,38.65,60.03,4,5,6,0,0,0
23,5,2870453.14,43.99,31.30,5,2,2,1,0,0
37,15,4471496.95,32.83,20.35,3,3,1,0,1,0
61,5,2082763.00,40.76,6.35,2,3,2,0,0,1
50,12,4386448.56,55.36,62.69,4,5,3,0,1,1
29,11,1849939.15,41.87,38.33,5,5,3,1,1,0
46,19,5304224.37,46.45,29.22,2,1,5,1,1,1
53,30,5712537.51,53.18,4.82,1,2,3,1,1,1
33,15,4360099.86,33.55,19.09,5,3,8,0,0,0
50,10,3450377.07,57.86,58.96,5,5,5,0,0,0
26,8,3349381.91,43.18,9.27,3,2,10,0,0,1
62,17,4821847.65,34.25,55.60,3,3,8,0,1,1
31,13,4231387.23,30.00,51.92,3,2,4,0,1,1
47,15,5429668.96,44.76,47.87,3,4,5,0,0,0
52,26,7182494.32,53.91,34.59,2,2,9,1,1,1
32,11,4683022.50,56.29,1.17,1,3,3,1,1,1
28,10,2523819.95,50.23,4.81,3,3,2,0,1,0
64,1,1956725.47,36.54,0.61,5,1,3,0,0,1
47,29,6847115.81,38.78,24.05,5,4,9,1,1,0
41,19,6799803.86,48.13,12.77,5,2,9,0,1,0
35,8,2823247.15,49.41,26.94,5,5,5,0,1,0
39,12,5291867.35,42.90,31.04,1,5,7,1,0,0
24,6,3003080.30,35.56,26.88,3,5,9,0,0,0
63,11,2705247.44,56.44,2.86,4,1,10,0,1,1
55,21,2485035.61,43.30,23.21,3,3,3,0,1,1
26,8,3637482.14,59.11,15.25,2,1,3,1,1,1
40,2,3068329.73,49.47,28.65,4,5,6,1,1,0
61,22,3884505.27,42.52,39.02,3,1,5,1,0,1
54,13,3556318.02,38.55,41.09,5,3,9,1,1,0
31,13,4250417.68,37.89,37.15,2,2,3,1,1,1
56,13,5622752.00,40.24,64.51,3,4,3,1,0,0
38,13,3544240.94,30.00,34.69,4,3,2,1,1,1
49,20,4906800.46,37.03,27.96,4,2,7,0,1,0
37,6,1991695.95,31.39,15.46,3,4,3,0,1,0
38,5,2921309.09,41.84,5.84,2,2,1,0,0,1
19,1,2740924.11,46.08,55.12,2,4,9,1,1,1
33,15,3272658.46,51.18,28.19,5,4,8,1,1,0
58,11,1704080.93,49.52,32.73,5,3,8,0,0,1
42,16,4864036.73,32.60,54.00,4,2,1,1,1,0
33,9,4105374.15,42.91,53.21,1,1,9,0,1,1
59,7,2565778.32,53.27,41.88,5,3,9,0,0,1
40,13,5717903.15,45.29,32.08,5,5,5,1,0,0
51,12,4844596.25,51.59,46.30,4,2,0,0,1,1
40,20,4600476.64,30.00,50.10,4,4,6,1,1,0
47,19,3858605.67,30.00,27.50,4,3,10,1,1,0
31,11,3798875.14,52.44,1.00,5,2,1,0,0,0
20,2,3670390.27,36.34,2.17,2,3,4,1,0,0
58,28,6322628.63,42.34,34.15,5,2,1,1,1,1
49,26,6923601.93,45.62,46.07,5,2,7,0,0,0
51,3,1400000.00,35.99,54.83,1,5,4,0,1,1
28,7,3480504.98,36.47,47.83,1,5,6,0,1,1
38,20,4728799.98,45.45,45.79,5,5,8,1,1,0
65,21,3232493.84,60.90,39.19,4,3,5,0,1,1
49,12,3889379.45,51.49,41.65,5,5,0,0,0,0
49,9,3968074.48,46.15,16.67,5,3,4,1,0,0
35,17,8240248.00,40.63,53.14,5,3,2,1,0,0
37,16,4016210.92,35.50,59.30,5,3,2,0,1,0
39,21,5620696.55,30.00,44.64,5,4,6,1,0,0
32,14,2809395.03,46.54,3.78,1,1,1,0,1,1
39,0,1400000.00,41.98,56.33,2,5,9,0,1,1
53,23,5564276.91,35.79,13.64,5,1,0,0,0,0
23,5,2762932.18,42.78,59.17,1,5,9,1,1,1
46,27,4963993.06,39.41,4.27,4,2,1,0,0,0
44,5,2067422.91,30.00,17.38,4,1,9,0,1,1
28,10,4686379.07,35.11,16.29,5,3,9,1,0,0
61,15,3721571.98,44.43,37.05,2,5,1,1,0,0
55,29,3960407.93,38.35,37.55,4,4,3,1,1,0
20,2,1400000.00,52.57,18.96,3,3,0,1,0,0
40,22,4742852.13,49.72,9.93,4,2,0,0,1,0
48,12,3872917.46,55.46,23.48,2,4,2,1,1,1
34,16,2803848.00,38.26,20.63,1,4,8,1,0,0
50,30,6576209.11,39.76,15.43,5,1,9,1,0,0
30,0,2608300.76,36.12,62.78,5,4,2,0,0,0
49,28,6056647.22,47.44,63.70,3,3,1,0,0,0
56,10,4242835.08,35.91,4.42,3,1,5,0,1,1
31,13,3289720.10,41.95,61.58,2,5,8,0,0,0
60,21,5241116.11,41.74,14.28,2,4,5,0,1,0
