,loan_status,annual_inc,verification_status,emp_length,home_ownership,int_rate,loan_amnt,purpose,term,grade
37929,Fully Paid,40000.0,Not Verified,< 1 year,RENT,13.24,16000.0,debt_consolidation, 36 months,D
37930,Fully Paid,13200.0,Not Verified,< 1 year,RENT,8.63,6625.0,debt_consolidation, 36 months,A
37931,Fully Paid,48000.0,Not Verified,8 years,RENT,11.97,5000.0,other, 36 months,C
37932,Fully Paid,50000.0,Not Verified,1 year,MORTGAGE,7.68,3000.0,other, 36 months,A
37933,Fully Paid,99000.0,Not Verified,10+ years,MORTGAGE,9.76,18000.0,car, 36 months,B
37934,Charged Off,109908.0,Not Verified,10+ years,RENT,12.61,25000.0,credit_card, 36 months,D
37935,Fully Paid,95000.0,Not Verified,1 year,MORTGAGE,12.92,24000.0,other, 36 months,D
37936,Charged Off,42100.0,Not Verified,4 years,RENT,12.92,5000.0,debt_consolidation, 36 months,D
37937,Charged Off,41050.0,Not Verified,10+ years,MORTGAGE,8.32,8000.0,educational, 36 months,A
37938,Fully Paid,34000.0,Not Verified,1 year,MORTGAGE,9.76,5200.0,medical, 36 months,B
37939,Fully Paid,101000.0,Not Verified,7 years,MORTGAGE,8.32,6000.0,educational, 36 months,A
37940,Fully Paid,37500.0,Not Verified,2 years,RENT,11.03,1600.0,educational, 36 months,C
37941,Fully Paid,205000.0,Not Verified,3 years,MORTGAGE,10.39,18000.0,credit_card, 36 months,B
37942,Fully Paid,57000.0,Not Verified,3 years,RENT,13.24,3500.0,debt_consolidation, 36 months,D
37943,Fully Paid,90000.0,Not Verified,3 years,MORTGAGE,10.39,25000.0,debt_consolidation, 36 months,B
37944,Fully Paid,151000.0,Not Verified,1 year,MORTGAGE,11.97,21000.0,credit_card, 36 months,C
37945,Fully Paid,175000.0,Not Verified,2 years,RENT,9.76,15000.0,debt_consolidation, 36 months,B
37946,Fully Paid,57500.0,Not Verified,2 years,RENT,11.97,9000.0,debt_consolidation, 36 months,C
37947,Charged Off,62000.0,Not Verified,< 1 year,MORTGAGE,13.55,25000.0,debt_consolidation, 36 months,D
37948,Fully Paid,32000.0,Not Verified,4 years,RENT,12.29,3000.0,credit_card, 36 months,C
37949,Fully Paid,80000.0,Not Verified,< 1 year,RENT,9.76,22000.0,debt_consolidation, 36 months,B
37950,Fully Paid,46116.0,Not Verified,10+ years,MORTGAGE,11.03,10000.0,major_purchase, 36 months,C
37951,Fully Paid,45000.0,Not Verified,< 1 year,RENT,10.39,9000.0,debt_consolidation, 36 months,B
37952,Fully Paid,85000.0,Not Verified,5 years,RENT,11.34,16000.0,debt_consolidation, 36 months,C
37953,Fully Paid,120000.0,Not Verified,8 years,MORTGAGE,9.76,25000.0,home_improvement, 36 months,B
37954,Fully Paid,66000.0,Not Verified,2 years,MORTGAGE,12.61,20000.0,debt_consolidation, 36 months,D
37955,Charged Off,39948.0,Not Verified,4 years,RENT,8.32,10000.0,debt_consolidation, 36 months,A
37956,Charged Off,49920.0,Not Verified,2 years,RENT,11.03,16400.0,debt_consolidation, 36 months,C
37957,Fully Paid,24000.0,Not Verified,5 years,MORTGAGE,9.76,8000.0,debt_consolidation, 36 months,B
37958,Fully Paid,75555.0,Not Verified,4 years,MORTGAGE,10.39,10000.0,debt_consolidation, 36 months,B
37959,Fully Paid,120000.0,Not Verified,10+ years,MORTGAGE,11.66,9500.0,credit_card, 36 months,C
37960,Fully Paid,43200.0,Not Verified,10+ years,OWN,7.68,6000.0,other, 36 months,A
37961,Charged Off,37440.0,Not Verified,< 1 year,RENT,11.34,3000.0,car, 36 months,C
37962,Fully Paid,50000.0,Not Verified,10+ years,OWN,8.63,15000.0,other, 36 months,A
37963,Fully Paid,36000.0,Not Verified,10+ years,MORTGAGE,10.39,18000.0,debt_consolidation, 36 months,B
37964,Fully Paid,150000.0,Not Verified,1 year,RENT,9.45,15000.0,house, 36 months,B
37965,Fully Paid,40000.0,Not Verified,2 years,RENT,8.0,7500.0,other, 36 months,A
37966,Fully Paid,72321.0,Not Verified,6 years,RENT,9.76,6650.0,credit_card, 36 months,B
37967,Fully Paid,90000.0,Not Verified,8 years,MORTGAGE,14.82,20000.0,debt_consolidation, 36 months,E
37968,Fully Paid,55000.0,Not Verified,< 1 year,RENT,10.71,6400.0,debt_consolidation, 36 months,B
37969,Fully Paid,65379.0,Not Verified,5 years,MORTGAGE,10.39,10000.0,house, 36 months,B
37970,Fully Paid,14800.0,Not Verified,5 years,RENT,8.0,2800.0,debt_consolidation, 36 months,A
37971,Fully Paid,30000.0,Not Verified,2 years,RENT,10.71,7000.0,credit_card, 36 months,B
37972,Fully Paid,75000.0,Not Verified,2 years,MORTGAGE,15.13,19600.0,debt_consolidation, 36 months,E
37973,Charged Off,68000.0,Not Verified,8 years,MORTGAGE,11.03,9000.0,credit_card, 36 months,C
37974,Fully Paid,55000.0,Not Verified,10+ years,MORTGAGE,11.34,3600.0,major_purchase, 36 months,C
37975,Fully Paid,74784.0,Not Verified,8 years,RENT,14.5,15000.0,debt_consolidation, 36 months,E
37976,Fully Paid,50000.0,Not Verified,< 1 year,RENT,10.71,6000.0,credit_card, 36 months,B
37977,Fully Paid,30000.0,Not Verified,< 1 year,RENT,7.68,3500.0,credit_card, 36 months,A
37978,Charged Off,40000.0,Not Verified,1 year,RENT,11.66,9500.0,debt_consolidation, 36 months,C
37979,Fully Paid,48000.0,Not Verified,< 1 year,RENT,13.55,11000.0,debt_consolidation, 36 months,D
37980,Fully Paid,80000.0,Not Verified,< 1 year,MORTGAGE,10.71,15000.0,other, 36 months,B
37981,Fully Paid,37692.0,Not Verified,2 years,RENT,13.24,13150.0,debt_consolidation, 36 months,D
37982,Fully Paid,100000.0,Not Verified,1 year,MORTGAGE,10.39,25000.0,other, 36 months,B
37983,Fully Paid,32268.0,Not Verified,< 1 year,OWN,8.0,8000.0,credit_card, 36 months,A
37984,Fully Paid,130000.0,Not Verified,2 years,MORTGAGE,13.55,12000.0,other, 36 months,D
37985,Fully Paid,42000.0,Not Verified,4 years,RENT,9.45,14000.0,debt_consolidation, 36 months,B
37986,Fully Paid,53000.0,Not Verified,< 1 year,MORTGAGE,10.39,4000.0,credit_card, 36 months,B
37987,Fully Paid,54080.0,Not Verified,10+ years,MORTGAGE,8.63,8000.0,other, 36 months,A
37988,Fully Paid,90000.0,Not Verified,3 years,RENT,12.29,12000.0,credit_card, 36 months,C
37989,Fully Paid,19200.0,Not Verified,< 1 year,OTHER,11.97,7500.0,debt_consolidation, 36 months,C
37990,Fully Paid,70000.0,Not Verified,7 years,MORTGAGE,9.76,25000.0,other, 36 months,B
37991,Fully Paid,62400.0,Not Verified,10+ years,RENT,9.45,15000.0,debt_consolidation, 36 months,B
37992,Charged Off,55000.0,Not Verified,1 year,OTHER,11.34,20000.0,other, 36 months,C
37993,Fully Paid,36400.0,Not Verified,4 years,MORTGAGE,12.29,11000.0,debt_consolidation, 36 months,C
37994,Fully Paid,30000.0,Not Verified,6 years,RENT,10.39,4000.0,other, 36 months,B
37995,Fully Paid,70000.0,Not Verified,2 years,RENT,9.45,10000.0,educational, 36 months,B
37996,Fully Paid,55000.0,Not Verified,< 1 year,MORTGAGE,13.55,12000.0,credit_card, 36 months,D
37997,Fully Paid,40000.0,Not Verified,3 years,RENT,9.45,5000.0,credit_card, 36 months,B
37998,Fully Paid,72000.0,Not Verified,10+ years,RENT,13.55,6000.0,other, 36 months,D
37999,Fully Paid,39000.0,Not Verified,1 year,RENT,10.08,9000.0,debt_consolidation, 36 months,B
38000,Fully Paid,55200.0,Not Verified,10+ years,MORTGAGE,10.08,4000.0,other, 36 months,B
38001,Fully Paid,14800.0,Not Verified,5 years,RENT,8.0,1200.0,debt_consolidation, 36 months,A
38002,Fully Paid,48562.0,Not Verified,4 years,RENT,8.0,3500.0,other, 36 months,A
38003,Fully Paid,39504.0,Not Verified,10+ years,MORTGAGE,7.37,3000.0,other, 36 months,A
38004,Fully Paid,64064.0,Not Verified,4 years,MORTGAGE,9.76,9500.0,credit_card, 36 months,B
38005,Fully Paid,44160.0,Not Verified,7 years,RENT,13.24,12000.0,wedding, 36 months,D
38006,Fully Paid,45000.0,Not Verified,2 years,OWN,11.34,7000.0,medical, 36 months,C
38007,Fully Paid,54263.0,Not Verified,< 1 year,RENT,11.66,3500.0,car, 36 months,C
38008,Fully Paid,100000.0,Not Verified,7 years,RENT,11.34,9000.0,major_purchase, 36 months,C
38009,Fully Paid,40500.0,Not Verified,2 years,RENT,12.61,5400.0,debt_consolidation, 36 months,D
38010,Charged Off,53000.0,Not Verified,10+ years,RENT,12.29,19200.0,debt_consolidation, 36 months,C
38011,Fully Paid,84000.0,Not Verified,< 1 year,RENT,11.34,15000.0,credit_card, 36 months,C
38012,Fully Paid,20000.0,Not Verified,2 years,RENT,10.39,5000.0,other, 36 months,B
38013,Fully Paid,130000.0,Not Verified,2 years,MORTGAGE,10.08,12000.0,other, 36 months,B
38014,Fully Paid,90000.0,Not Verified,7 years,MORTGAGE,8.63,10000.0,debt_consolidation, 36 months,A
38015,Fully Paid,125000.0,Not Verified,8 years,MORTGAGE,9.45,10000.0,debt_consolidation, 36 months,B
38016,Fully Paid,85000.0,Not Verified,1 year,RENT,11.97,12000.0,debt_consolidation, 36 months,C
38017,Fully Paid,53979.0,Not Verified,5 years,MORTGAGE,10.08,25000.0,house, 36 months,B
38018,Fully Paid,51000.0,Not Verified,1 year,RENT,10.71,8400.0,debt_consolidation, 36 months,B
38019,Fully Paid,70000.0,Not Verified,10+ years,RENT,13.55,12000.0,major_purchase, 36 months,D
38020,Fully Paid,58000.0,Not Verified,5 years,MORTGAGE,13.24,10000.0,wedding, 36 months,D
38021,Fully Paid,90000.0,Not Verified,7 years,MORTGAGE,8.32,12000.0,debt_consolidation, 36 months,A
38022,Charged Off,25368.0,Not Verified,< 1 year,RENT,11.34,10000.0,educational, 36 months,C
38023,Fully Paid,62500.0,Not Verified,2 years,RENT,13.87,14000.0,debt_consolidation, 36 months,D
38024,Fully Paid,27000.0,Not Verified,1 year,RENT,13.24,12000.0,debt_consolidation, 36 months,D
38025,Fully Paid,30000.0,Not Verified,4 years,RENT,10.39,12000.0,debt_consolidation, 36 months,B
38026,Fully Paid,23000.0,Not Verified,1 year,RENT,9.76,950.0,other, 36 months,B
38027,Charged Off,31356.0,Not Verified,10+ years,MORTGAGE,12.92,11225.0,debt_consolidation, 36 months,D
38028,Fully Paid,70000.0,Not Verified,10+ years,RENT,12.92,8000.0,debt_consolidation, 36 months,D
38029,Fully Paid,84000.0,Not Verified,2 years,MORTGAGE,12.61,20000.0,debt_consolidation, 36 months,D
38030,Fully Paid,96000.0,Not Verified,3 years,MORTGAGE,17.34,25000.0,other, 36 months,G
38031,Charged Off,45000.0,Not Verified,< 1 year,RENT,9.45,7200.0,debt_consolidation, 36 months,B
38032,Fully Paid,30000.0,Not Verified,< 1 year,RENT,10.39,14300.0,credit_card, 36 months,B
38033,Fully Paid,50000.0,Not Verified,7 years,MORTGAGE,12.61,9000.0,debt_consolidation, 36 months,D
38034,Fully Paid,136000.0,Not Verified,10+ years,MORTGAGE,8.32,8000.0,credit_card, 36 months,A
38035,Fully Paid,58000.0,Not Verified,10+ years,MORTGAGE,11.03,6300.0,debt_consolidation, 36 months,C
38036,Fully Paid,83604.0,Not Verified,2 years,RENT,9.76,11000.0,other, 36 months,B
38037,Fully Paid,42765.0,Not Verified,9 years,RENT,11.03,18000.0,educational, 36 months,C
38038,Charged Off,70000.0,Not Verified,10+ years,MORTGAGE,10.71,24000.0,other, 36 months,B
38039,Fully Paid,105000.0,Not Verified,2 years,RENT,12.29,19000.0,debt_consolidation, 36 months,C
38040,Fully Paid,42996.0,Not Verified,3 years,RENT,11.03,4800.0,other, 36 months,C
38041,Fully Paid,65000.0,Not Verified,1 year,RENT,9.45,12800.0,credit_card, 36 months,B
38042,Fully Paid,52000.0,Not Verified,9 years,RENT,8.0,10000.0,other, 36 months,A
38043,Fully Paid,53000.0,Not Verified,< 1 year,MORTGAGE,13.24,12000.0,debt_consolidation, 36 months,D
38044,Fully Paid,90000.0,Not Verified,5 years,MORTGAGE,11.03,22000.0,debt_consolidation, 36 months,C
38045,Charged Off,65000.0,Not Verified,10+ years,RENT,12.29,20000.0,other, 36 months,C
38046,Fully Paid,41000.0,Not Verified,10+ years,MORTGAGE,10.71,5500.0,debt_consolidation, 36 months,B
38047,Fully Paid,33600.0,Not Verified,2 years,RENT,11.03,10000.0,other, 36 months,C
38048,Fully Paid,47000.0,Not Verified,< 1 year,MORTGAGE,11.03,10000.0,debt_consolidation, 36 months,C
38049,Charged Off,67200.0,Not Verified,5 years,MORTGAGE,11.03,15000.0,debt_consolidation, 36 months,C
38050,Fully Paid,50000.0,Not Verified,9 years,MORTGAGE,12.61,6000.0,debt_consolidation, 36 months,D
38051,Fully Paid,35000.0,Not Verified,10+ years,OWN,7.37,2000.0,vacation, 36 months,A
38052,Fully Paid,38400.0,Not Verified,< 1 year,OWN,12.29,12200.0,home_improvement, 36 months,C
38053,Fully Paid,75885.0,Not Verified,10+ years,MORTGAGE,11.03,3000.0,home_improvement, 36 months,C
38054,Charged Off,150000.0,Not Verified,4 years,MORTGAGE,16.4,18000.0,credit_card, 36 months,F
38055,Fully Paid,64000.0,Not Verified,1 year,RENT,11.66,10000.0,house, 36 months,C
38056,Fully Paid,40000.0,Not Verified,4 years,MORTGAGE,11.34,12650.0,debt_consolidation, 36 months,C
38057,Charged Off,149616.0,Not Verified,< 1 year,OWN,11.03,15000.0,debt_consolidation, 36 months,C
38058,Charged Off,33600.0,Not Verified,10+ years,RENT,12.61,9000.0,debt_consolidation, 36 months,D
38059,Fully Paid,125000.0,Not Verified,5 years,MORTGAGE,11.66,12000.0,credit_card, 36 months,C
38060,Fully Paid,37200.0,Not Verified,4 years,RENT,12.92,10000.0,debt_consolidation, 36 months,D
38061,Fully Paid,76250.0,Not Verified,6 years,RENT,10.71,10000.0,debt_consolidation, 36 months,B
38062,Fully Paid,95000.0,Not Verified,4 years,MORTGAGE,10.08,25000.0,home_improvement, 36 months,B
38063,Fully Paid,94000.0,Not Verified,< 1 year,RENT,9.45,10000.0,debt_consolidation, 36 months,B
38064,Fully Paid,63000.0,Not Verified,< 1 year,MORTGAGE,13.87,25000.0,credit_card, 36 months,D
38065,Fully Paid,69000.0,Not Verified,6 years,MORTGAGE,12.61,18000.0,debt_consolidation, 36 months,D
38066,Fully Paid,36000.0,Not Verified,< 1 year,RENT,11.97,11000.0,other, 36 months,C
38067,Fully Paid,28000.0,Not Verified,8 years,RENT,12.92,6625.0,debt_consolidation, 36 months,D
38068,Fully Paid,28800.0,Not Verified,10+ years,OWN,8.32,13000.0,debt_consolidation, 36 months,A
38069,Fully Paid,28700.0,Not Verified,6 years,RENT,13.55,8500.0,debt_consolidation, 36 months,D
38070,Fully Paid,46776.0,Not Verified,10+ years,OWN,13.24,15000.0,debt_consolidation, 36 months,D
38071,Fully Paid,48000.0,Not Verified,< 1 year,RENT,11.66,12000.0,debt_consolidation, 36 months,C
38072,Fully Paid,20244.0,Not Verified,< 1 year,RENT,9.45,7000.0,major_purchase, 36 months,B
38073,Fully Paid,90000.0,Not Verified,< 1 year,RENT,9.76,7500.0,credit_card, 36 months,B
38074,Fully Paid,35000.0,Not Verified,5 years,RENT,12.61,7000.0,debt_consolidation, 36 months,D
38075,Fully Paid,80000.0,Not Verified,10+ years,OWN,11.97,9000.0,home_improvement, 36 months,C
38076,Fully Paid,108000.0,Not Verified,10+ years,MORTGAGE,10.39,15000.0,home_improvement, 36 months,B
38077,Fully Paid,51420.0,Not Verified,10+ years,RENT,11.97,8400.0,debt_consolidation, 36 months,C
38078,Fully Paid,66000.0,Not Verified,2 years,RENT,13.24,10000.0,debt_consolidation, 36 months,D
38079,Charged Off,65000.0,Not Verified,2 years,RENT,10.71,21000.0,debt_consolidation, 36 months,B
38080,Fully Paid,2039784.0,Not Verified,< 1 year,RENT,12.29,8450.0,debt_consolidation, 36 months,C
38081,Fully Paid,52000.0,Not Verified,2 years,RENT,11.34,11000.0,debt_consolidation, 36 months,C
38082,Fully Paid,60000.0,Not Verified,< 1 year,MORTGAGE,8.63,10000.0,car, 36 months,A
38083,Fully Paid,50000.0,Not Verified,7 years,OWN,12.29,8800.0,debt_consolidation, 36 months,C
38084,Fully Paid,144000.0,Not Verified,10+ years,MORTGAGE,13.55,19000.0,debt_consolidation, 36 months,D
38085,Charged Off,65000.0,Not Verified,7 years,MORTGAGE,9.76,15000.0,house, 36 months,B
38086,Fully Paid,30000.0,Not Verified,< 1 year,RENT,13.87,7750.0,debt_consolidation, 36 months,D
38087,Fully Paid,31200.0,Not Verified,8 years,RENT,10.39,12000.0,debt_consolidation, 36 months,B
38088,Fully Paid,73660.0,Not Verified,4 years,RENT,14.18,12000.0,debt_consolidation, 36 months,E
38089,Fully Paid,572400.0,Not Verified,10+ years,RENT,9.76,16000.0,wedding, 36 months,B
38090,Charged Off,80700.0,Not Verified,6 years,RENT,12.92,24000.0,debt_consolidation, 36 months,D
38091,Fully Paid,77000.0,Not Verified,2 years,MORTGAGE,15.13,20000.0,other, 36 months,E
38092,Fully Paid,44500.0,Not Verified,5 years,MORTGAGE,9.45,20000.0,home_improvement, 36 months,B
38093,Charged Off,52000.0,Not Verified,< 1 year,MORTGAGE,10.71,25000.0,credit_card, 36 months,B
38094,Fully Paid,67800.0,Not Verified,3 years,RENT,10.08,18000.0,debt_consolidation, 36 months,B
38095,Fully Paid,72000.0,Not Verified,8 years,MORTGAGE,12.92,5000.0,debt_consolidation, 36 months,D
38096,Fully Paid,120000.0,Not Verified,10+ years,MORTGAGE,9.45,20000.0,home_improvement, 36 months,B
38097,Fully Paid,65000.0,Not Verified,1 year,RENT,9.45,4700.0,credit_card, 36 months,B
38098,Charged Off,45000.0,Not Verified,< 1 year,OWN,16.08,25000.0,major_purchase, 36 months,F
38099,Fully Paid,62000.0,Not Verified,2 years,MORTGAGE,10.08,8000.0,home_improvement, 36 months,B
38100,Fully Paid,16800.0,Not Verified,< 1 year,MORTGAGE,10.39,6000.0,debt_consolidation, 36 months,B
38101,Charged Off,39048.0,Not Verified,6 years,RENT,11.97,10600.0,debt_consolidation, 36 months,C
38102,Fully Paid,80000.0,Not Verified,10+ years,MORTGAGE,8.0,5000.0,home_improvement, 36 months,A
38103,Fully Paid,80000.0,Not Verified,1 year,RENT,10.39,18000.0,moving, 36 months,B
38104,Fully Paid,37440.0,Not Verified,8 years,RENT,14.18,8000.0,debt_consolidation, 36 months,E
38105,Charged Off,120000.0,Not Verified,2 years,MORTGAGE,12.61,24500.0,small_business, 36 months,D
38106,Fully Paid,27000.0,Not Verified,5 years,RENT,10.71,2925.0,debt_consolidation, 36 months,B
38107,Fully Paid,40000.0,Not Verified,5 years,MORTGAGE,9.76,8000.0,car, 36 months,B
38108,Fully Paid,83000.0,Not Verified,5 years,RENT,8.0,7200.0,other, 36 months,A
38109,Charged Off,37200.0,Not Verified,8 years,RENT,12.29,14700.0,debt_consolidation, 36 months,C
38110,Fully Paid,28600.0,Not Verified,3 years,RENT,11.34,10000.0,other, 36 months,C
38111,Fully Paid,139992.0,Not Verified,3 years,RENT,14.18,16000.0,debt_consolidation, 36 months,E
38112,Charged Off,93000.0,Not Verified,1 year,MORTGAGE,9.45,7000.0,other, 36 months,B
38113,Fully Paid,100000.0,Not Verified,10+ years,MORTGAGE,15.76,12000.0,debt_consolidation, 36 months,F
38114,Charged Off,24000.0,Not Verified,5 years,RENT,9.76,10000.0,major_purchase, 36 months,B
38115,Charged Off,66000.0,Not Verified,2 years,RENT,14.18,25000.0,wedding, 36 months,E
38116,Fully Paid,30000.0,Not Verified,< 1 year,OWN,11.66,10000.0,other, 36 months,C
38117,Charged Off,20400.0,Not Verified,< 1 year,OWN,11.03,11000.0,debt_consolidation, 36 months,C
38118,Fully Paid,42000.0,Not Verified,4 years,RENT,8.63,7000.0,debt_consolidation, 36 months,A
38119,Fully Paid,56016.0,Not Verified,4 years,RENT,15.13,5000.0,debt_consolidation, 36 months,E
38120,Charged Off,33600.0,Not Verified,8 years,RENT,14.5,19275.0,debt_consolidation, 36 months,E
38121,Charged Off,55000.0,Not Verified,< 1 year,MORTGAGE,9.76,15000.0,debt_consolidation, 36 months,B
38122,Fully Paid,50004.0,Not Verified,2 years,OWN,13.87,11000.0,debt_consolidation, 36 months,D
38123,Fully Paid,109200.0,Not Verified,4 years,MORTGAGE,8.63,10000.0,home_improvement, 36 months,A
38124,Charged Off,69600.0,Not Verified,7 years,RENT,10.39,5000.0,debt_consolidation, 36 months,B
38125,Fully Paid,40000.0,Not Verified,< 1 year,RENT,9.76,5600.0,other, 36 months,B
38126,Fully Paid,57720.0,Not Verified,10+ years,RENT,11.34,15000.0,debt_consolidation, 36 months,C
38127,Charged Off,26000.0,Not Verified,1 year,MORTGAGE,9.76,15000.0,home_improvement, 36 months,B
38128,Fully Paid,45000.0,Not Verified,< 1 year,OWN,9.76,21000.0,vacation, 36 months,B
38129,Fully Paid,50433.0,Not Verified,10+ years,RENT,10.71,5000.0,debt_consolidation, 36 months,B
38130,Fully Paid,24000.0,Not Verified,3 years,MORTGAGE,11.34,8000.0,debt_consolidation, 36 months,C
38131,Charged Off,65000.0,Not Verified,3 years,RENT,11.97,14500.0,debt_consolidation, 36 months,C
38132,Fully Paid,38000.0,Not Verified,6 years,OWN,10.08,1000.0,major_purchase, 36 months,B
38133,Fully Paid,30000.0,Not Verified,4 years,RENT,11.66,10000.0,debt_consolidation, 36 months,C
38134,Fully Paid,57000.0,Not Verified,4 years,OWN,8.63,900.0,home_improvement, 36 months,A
38135,Fully Paid,117000.0,Not Verified,2 years,RENT,8.0,10000.0,other, 36 months,A
38136,Fully Paid,135000.0,Not Verified,10+ years,RENT,9.45,14275.0,credit_card, 36 months,B
38137,Charged Off,48000.0,Not Verified,7 years,RENT,10.71,15600.0,debt_consolidation, 36 months,B
38138,Fully Paid,65000.0,Not Verified,4 years,RENT,16.71,20000.0,debt_consolidation, 36 months,F
38139,Fully Paid,35020.0,Not Verified,< 1 year,RENT,8.32,5800.0,major_purchase, 36 months,A
38140,Fully Paid,144000.0,Not Verified,3 years,MORTGAGE,10.08,25000.0,small_business, 36 months,B
38141,Fully Paid,60000.0,Not Verified,7 years,MORTGAGE,9.45,6000.0,small_business, 36 months,B
38142,Charged Off,35400.0,Not Verified,2 years,RENT,13.87,10000.0,debt_consolidation, 36 months,D
38143,Fully Paid,36000.0,Not Verified,10+ years,RENT,8.0,3000.0,debt_consolidation, 36 months,A
38144,Fully Paid,75000.0,Not Verified,< 1 year,MORTGAGE,11.03,9500.0,debt_consolidation, 36 months,C
38145,Fully Paid,75000.0,Not Verified,10+ years,MORTGAGE,11.34,10000.0,home_improvement, 36 months,C
