horas_estudio_dia,asistencia_pct,nota_previa,tareas_entregadas_pct,horas_sueno_dia,participacion_pct,ausencias_semestre,tutorias_mes,nota_final
5.22,71.54,3.18,80.07,5.19,97.55,1,4,5.00
3.70,86.63,3.26,53.30,5.41,95.32,6,3,4.28
5.04,85.14,3.01,53.32,7.84,73.47,8,3,4.35
1.44,69.63,3.84,73.17,5.89,90.75,4,1,4.22
4.46,97.77,4.52,70.37,6.23,72.42,10,4,5.00
3.00,99.40,3.85,94.54,5.57,90.43,4,2,5.00
4.22,70.71,3.70,68.73,6.28,44.69,5,2,4.32
3.99,81.49,2.61,88.34,6.54,98.75,8,2,4.30
4.40,99.09,4.13,95.44,6.92,45.91,1,4,5.00
2.34,78.74,2.08,72.00,5.90,71.71,7,4,3.62
0.74,86.20,3.42,86.74,7.99,78.87,1,3,4.18
1.46,81.85,2.27,93.77,5.35,56.58,5,4,4.00
4.20,81.17,3.98,83.26,5.31,91.39,6,0,4.99
0.77,84.15,4.26,87.60,7.24,57.54,6,3,4.48
4.57,57.01,3.00,55.42,6.16,91.25,5,2,4.03
1.24,67.77,2.77,95.76,8.20,51.22,4,0,3.96
0.87,92.58,2.33,89.24,7.69,96.95,3,1,3.89
4.12,64.54,3.33,95.74,8.63,60.61,3,0,4.57
4.83,71.92,3.22,98.45,5.39,48.99,1,1,4.84
4.42,61.88,2.76,63.25,5.33,66.41,2,4,4.09
0.59,57.46,4.02,91.53,7.73,78.88,0,4,4.43
0.82,71.54,3.21,60.61,7.43,43.30,3,1,3.45
1.43,92.73,4.51,81.75,5.10,65.02,9,3,4.46
4.09,72.31,2.43,72.78,6.35,89.28,7,3,4.14
3.32,98.35,4.07,56.21,6.73,97.50,9,4,4.91
1.36,75.17,3.17,88.58,5.15,98.78,1,4,4.52
3.08,91.19,3.96,84.09,5.07,49.55,4,1,4.80
2.78,56.77,2.24,72.29,5.61,93.33,8,2,3.40
5.31,68.38,4.24,88.48,6.33,36.07,5,4,5.00
3.16,67.21,4.50,63.06,7.38,46.63,4,3,4.52
0.75,96.45,4.45,80.46,5.27,39.10,2,2,4.75
0.68,71.99,4.11,75.36,6.91,91.67,6,1,4.11
3.61,79.49,4.56,85.63,6.46,83.52,6,1,4.94
2.00,91.40,2.17,85.10,5.75,41.44,8,3,3.92
3.36,90.63,4.19,94.92,6.44,52.64,8,0,4.82
0.85,77.16,3.45,66.74,6.70,96.37,0,0,3.97
2.82,65.93,2.76,88.17,7.04,70.45,10,4,4.05
2.49,94.77,4.57,51.92,5.00,63.20,10,3,4.54
1.95,91.64,2.90,72.59,5.53,60.10,3,0,3.87
4.61,58.59,3.35,61.68,8.48,73.56,10,2,4.11
1.25,77.31,4.53,81.12,6.06,65.16,1,2,4.54
4.69,83.48,2.85,66.79,8.81,65.87,7,3,4.49
2.59,82.78,2.34,51.29,5.93,60.09,1,1,3.55
0.56,82.38,3.09,80.53,8.20,76.04,7,1,3.94
2.53,75.21,4.33,82.62,8.78,56.35,8,3,4.55
3.66,57.74,2.19,50.57,6.02,85.16,6,3,3.20
0.74,62.95,2.82,61.30,6.52,77.83,3,0,3.51
5.45,58.70,2.07,75.52,8.42,50.67,1,3,3.91
3.42,97.70,2.86,94.44,8.33,72.78,2,2,4.79
1.04,88.42,4.44,65.95,6.23,59.93,4,3,4.43
0.97,76.81,4.78,66.70,6.60,59.00,0,2,4.38
1.32,56.97,3.78,54.03,5.61,82.01,1,2,3.69
1.52,91.98,4.09,56.32,7.39,51.20,5,1,4.17
3.32,87.78,3.86,53.60,7.05,52.95,3,1,4.40
3.49,81.73,4.01,60.39,8.42,59.41,3,2,4.74
1.77,55.38,3.16,67.29,8.19,50.22,3,3,3.48
2.01,90.79,3.72,90.02,8.69,97.41,5,3,4.70
2.69,76.82,3.98,93.98,5.86,69.31,2,4,4.64
4.23,65.61,2.49,52.56,8.09,65.54,10,2,3.60
3.37,99.24,3.57,97.17,8.25,99.71,1,3,5.00
2.31,98.90,2.52,55.88,8.48,89.96,1,1,4.23
3.71,79.15,3.46,65.39,7.47,58.27,8,0,4.35
0.79,87.97,3.22,88.19,6.33,62.95,3,4,4.12
3.03,85.53,4.11,55.25,6.95,36.86,3,2,4.37
4.59,66.48,4.24,86.37,6.61,79.98,3,0,4.99
3.44,98.04,4.70,72.93,7.88,94.12,9,0,5.00
3.17,88.53,4.49,68.89,7.27,42.95,6,3,4.86
1.39,95.46,2.64,68.34,8.30,94.87,10,0,4.12
5.38,55.97,4.03,94.25,7.63,90.81,4,0,4.99
4.96,90.97,3.75,95.92,6.81,99.99,8,0,5.00
2.46,59.52,3.78,66.46,8.78,68.45,8,0,3.78
3.19,74.33,2.03,71.65,7.11,98.05,4,3,4.01
4.94,74.07,4.26,74.26,7.59,63.93,2,0,5.00
1.05,73.22,3.79,58.00,7.24,44.18,3,0,3.87
5.25,72.71,3.01,95.06,8.61,71.10,3,3,4.58
1.59,86.61,3.80,63.06,7.76,68.21,9,0,4.20
1.20,69.12,4.65,72.72,8.16,73.47,1,2,4.44
4.68,68.73,2.60,85.36,8.55,76.98,5,1,4.41
4.45,57.77,3.95,85.96,7.73,41.58,1,1,4.56
0.90,98.67,3.98,77.53,5.13,44.25,10,0,4.31
5.20,66.45,4.39,94.12,8.03,69.81,3,3,5.00
3.54,58.69,4.60,68.09,6.69,89.13,1,1,4.42
5.46,73.77,4.64,53.01,5.32,59.31,6,4,5.00
3.39,88.29,2.41,71.48,5.98,56.86,9,2,4.06
3.62,99.20,2.60,97.50,6.67,65.60,3,0,4.63
2.74,56.10,4.22,54.71,6.25,76.88,9,4,4.19
4.91,68.15,2.55,55.48,8.80,95.12,2,0,4.14
3.29,85.84,4.57,59.74,8.08,39.19,10,1,4.75
4.43,88.09,4.63,65.37,8.64,92.97,7,1,5.00
3.53,90.12,3.13,64.47,8.60,85.52,4,4,4.50
3.00,95.98,2.32,97.31,7.95,99.19,8,2,4.38
2.65,56.54,2.38,62.79,5.62,41.15,8,3,3.22
1.54,63.31,4.49,97.44,5.61,38.74,0,2,4.52
1.70,93.70,3.16,87.38,8.56,46.97,10,3,3.94
1.67,73.86,4.23,69.41,8.85,55.55,6,1,4.37
4.85,67.50,3.00,52.58,5.58,93.15,5,3,4.34
5.30,69.46,3.19,91.09,5.33,42.04,4,1,4.42
4.89,64.73,3.85,97.70,5.23,81.98,0,2,4.76
1.78,74.10,3.95,61.81,6.97,83.30,5,3,4.36
3.96,97.83,3.59,53.03,8.86,55.95,1,3,4.82
2.95,97.99,4.39,94.02,7.77,65.65,5,1,5.00
4.46,72.28,3.38,77.49,7.65,46.57,10,0,4.13
0.84,57.56,2.43,51.46,7.95,77.35,1,2,3.27
0.95,55.17,2.33,52.45,6.85,57.71,5,2,2.67
2.60,78.59,3.53,97.32,6.50,70.28,0,0,4.20
3.52,94.96,2.04,98.80,7.59,94.83,6,3,4.30
2.43,80.18,2.24,75.32,7.27,64.88,2,2,4.03
4.69,75.74,2.99,90.00,8.52,82.94,2,2,4.63
1.71,99.49,2.02,90.84,6.03,79.37,7,2,4.17
1.41,57.96,3.88,89.03,8.38,51.42,8,2,4.00
4.86,58.07,3.86,97.11,6.74,84.73,1,2,4.84
2.80,58.51,2.25,86.00,8.78,98.74,6,0,4.14
1.50,69.17,4.29,85.55,5.42,77.08,4,0,4.32
2.61,64.08,2.62,87.82,5.07,50.50,8,0,3.84
2.16,96.97,4.05,71.40,7.91,83.29,3,0,4.71
2.13,80.91,3.00,59.33,6.18,47.24,6,0,3.87
0.58,98.01,2.63,54.49,6.38,52.48,2,2,3.49
1.14,68.56,2.61,73.68,7.29,75.17,2,1,3.42
2.45,86.05,3.24,92.36,6.10,36.51,0,0,4.53
0.68,74.75,4.80,99.16,7.23,71.09,3,2,4.56
0.54,62.89,2.43,91.95,8.78,83.82,2,3,3.96
3.95,83.50,2.72,75.70,8.71,77.91,3,4,4.14
3.04,86.73,4.58,94.43,6.05,86.90,7,1,5.00
3.94,88.51,3.66,67.43,8.50,59.53,4,4,4.78
4.23,93.03,2.14,73.48,7.13,94.51,2,2,4.23
1.35,73.97,2.92,60.75,8.05,60.44,2,4,3.81
3.32,99.49,3.62,65.72,7.88,56.03,10,0,4.45
1.94,86.45,2.27,85.76,7.27,83.11,1,2,3.95
1.98,92.68,3.07,97.18,7.92,65.10,0,0,4.77
1.39,73.99,4.52,78.19,6.87,99.75,1,3,4.62
4.90,85.54,4.56,89.65,7.89,51.92,1,4,5.00
3.12,95.13,2.41,55.14,7.29,94.12,7,0,4.04
4.34,56.61,3.08,80.24,8.12,82.69,2,1,4.21
2.32,70.64,3.15,79.90,7.97,51.39,5,4,4.00
1.52,72.39,2.19,73.00,5.19,82.33,7,4,3.18
0.99,57.83,3.61,88.17,6.99,76.64,5,4,3.85
1.63,80.88,4.36,53.27,7.34,45.25,9,3,3.99
1.08,98.36,2.99,61.30,8.92,44.03,6,2,3.92
4.94,65.00,3.54,89.91,5.87,84.46,3,0,4.88
2.66,87.57,4.78,96.05,6.96,40.40,0,0,5.00
3.66,76.80,4.10,67.64,5.10,92.76,10,4,4.81
3.27,94.58,4.44,97.59,8.24,88.16,7,4,5.00
2.29,93.25,2.47,84.34,6.01,75.09,1,0,4.03
3.78,74.02,3.95,91.53,7.24,99.22,8,1,4.80
3.46,69.38,4.70,79.21,7.43,86.14,6,0,4.85
3.58,73.82,4.56,86.57,6.35,59.88,7,1,4.80
2.14,62.27,3.03,86.01,6.83,63.71,8,2,3.61
5.43,73.08,3.72,56.91,8.11,69.27,7,0,4.76
0.78,83.17,2.55,90.13,5.61,97.88,1,0,3.93
3.90,92.23,4.58,94.97,7.79,35.85,10,2,5.00
5.50,66.70,3.00,89.83,7.93,97.98,5,0,4.54
1.14,90.83,2.52,95.23,5.12,64.53,7,2,4.07
1.87,89.15,2.71,55.16,8.24,90.37,10,3,3.91
0.53,84.37,2.17,62.35,6.88,81.52,7,1,3.44
2.36,82.64,3.06,59.91,6.81,93.20,7,3,4.13
3.74,96.41,2.13,80.73,7.25,93.71,1,2,4.79
1.32,57.03,3.29,90.09,8.91,75.42,10,1,3.54
3.16,88.90,2.51,55.31,6.72,60.66,10,4,4.05
3.88,73.03,3.66,73.33,6.65,97.37,7,1,4.80
4.61,60.71,2.94,97.08,6.59,78.60,3,0,4.46
4.79,61.04,3.32,71.90,8.82,96.87,0,3,4.49
2.44,81.67,3.18,98.46,6.59,45.60,8,0,4.29
1.35,77.09,4.67,91.69,6.14,96.69,3,1,4.81
4.00,58.46,2.72,82.34,7.26,91.79,3,1,4.22
3.53,83.97,2.19,87.27,5.12,63.43,10,1,3.94
3.56,90.47,2.93,64.27,5.33,58.94,3,3,4.42
5.24,87.66,4.76,85.17,8.21,47.46,8,3,5.00
3.43,91.91,4.59,53.16,6.13,97.89,5,4,4.95
4.86,72.94,4.73,78.32,8.62,72.00,2,4,5.00
2.73,69.56,4.08,62.61,5.15,79.54,6,3,4.48
4.74,58.92,3.15,75.51,8.61,71.93,9,0,4.07
3.32,67.71,2.64,92.27,5.70,98.47,3,3,4.37
3.41,67.57,3.02,84.22,8.27,70.16,9,4,3.98
2.92,78.55,3.38,85.74,5.82,73.61,10,1,4.13
4.73,64.53,2.87,61.18,6.99,69.52,6,3,4.21
3.55,99.85,2.24,64.59,5.43,74.93,10,2,4.08
2.66,82.80,3.62,57.69,6.07,78.45,1,2,4.25
1.29,73.31,2.16,67.89,8.05,50.90,3,3,3.32
3.23,89.25,4.55,97.43,6.74,88.49,1,1,5.00
2.87,82.85,2.33,81.57,6.58,41.82,5,0,3.94
5.02,99.81,3.84,70.27,5.69,35.31,8,0,5.00
1.96,77.70,4.80,83.07,7.40,41.75,7,2,4.61
5.07,62.28,3.65,65.25,6.43,47.71,7,4,4.39
2.05,86.64,4.68,61.57,6.55,75.12,8,0,4.35
3.58,81.57,3.94,64.85,8.08,64.71,10,4,4.38
1.67,73.92,4.35,63.32,5.50,81.15,9,1,4.34
4.60,68.42,3.36,76.12,6.09,38.59,2,3,4.32
5.46,86.09,4.62,55.05,5.71,66.97,0,0,5.00
1.98,70.38,4.77,89.29,5.27,91.26,8,1,4.59
3.91,88.28,2.39,91.67,5.54,63.42,3,4,4.42
2.71,90.85,4.32,80.86,5.55,72.62,8,3,4.86
2.89,60.10,3.90,94.32,6.40,98.04,3,4,4.84
3.68,97.13,2.59,75.05,5.61,91.58,3,4,4.61
3.72,60.06,4.43,83.24,8.86,72.09,9,1,4.70
2.08,70.81,2.51,53.89,6.48,58.34,7,2,3.35
2.91,62.07,3.52,80.84,6.65,69.44,1,4,4.17
1.27,98.64,2.68,50.62,6.32,63.41,4,2,3.93
2.40,58.82,2.95,86.94,7.49,48.47,3,3,3.92
1.17,88.03,4.44,50.62,5.70,62.43,10,4,4.27
2.20,74.97,3.68,76.71,7.27,77.94,9,3,3.99
2.64,62.22,2.65,87.21,8.86,37.51,2,4,3.76
0.60,95.75,3.84,71.14,8.00,85.31,0,4,4.29
1.76,96.42,3.06,74.11,6.32,40.03,6,3,3.91
1.35,89.97,2.25,86.63,6.37,74.07,4,4,3.73
2.31,91.16,2.61,77.77,8.66,38.47,9,3,3.80
2.35,95.67,4.72,97.17,6.98,69.41,10,1,5.00
2.67,58.35,3.10,78.78,8.86,70.78,3,1,3.98
0.83,84.45,3.49,93.34,6.58,79.64,5,1,4.28
3.47,65.70,2.16,55.19,8.04,54.73,3,4,3.60
1.88,77.76,4.09,67.55,7.48,94.29,8,1,4.53
4.41,85.08,2.01,87.69,8.40,86.69,6,2,4.22
1.60,80.54,2.73,96.58,8.64,64.07,2,0,3.98
4.73,78.44,2.59,60.79,5.83,85.50,1,2,4.39
4.47,55.44,3.57,66.47,5.77,67.43,7,2,4.06
1.90,83.71,2.37,56.10,7.19,86.35,9,2,3.59
3.34,68.31,3.25,89.46,7.78,86.53,9,0,4.31
5.42,86.93,2.28,66.32,7.09,70.02,0,3,4.19
2.45,86.11,3.23,96.84,6.73,38.76,4,0,4.36
2.19,78.18,4.13,58.40,8.97,45.86,1,4,4.36
2.25,99.32,2.21,67.04,5.26,70.40,0,0,3.92
1.05,84.64,4.25,72.62,8.47,87.07,4,4,4.47
4.88,96.34,2.80,67.59,6.84,52.64,1,2,4.61
2.52,86.34,4.64,79.65,5.01,47.94,3,1,4.76
2.13,56.54,3.88,68.39,5.69,57.15,3,4,4.00
0.90,63.29,4.53,91.64,6.38,73.55,9,3,4.32
3.50,64.84,3.04,71.44,7.58,87.01,8,3,3.82
4.99,67.60,2.07,97.44,8.91,44.02,9,1,4.24
3.51,94.90,4.18,87.68,8.80,93.86,4,0,4.98
2.08,75.43,2.10,56.58,6.88,71.18,2,4,3.50
4.77,75.79,2.39,84.22,7.68,50.19,1,0,4.16
4.83,77.08,2.78,97.42,5.48,61.17,4,4,4.63
4.84,70.94,3.01,80.16,8.07,69.69,5,4,4.73
4.47,86.48,4.51,94.09,8.78,56.10,1,1,5.00
2.25,59.85,2.90,74.37,5.50,86.94,0,1,3.95
1.48,95.07,4.19,74.42,7.85,77.33,4,3,4.69
3.09,94.92,4.72,85.86,6.22,47.42,4,0,4.83
2.02,93.30,3.68,58.43,8.26,91.32,5,3,4.34
2.55,86.30,2.12,53.77,7.91,51.44,6,2,3.77
3.73,75.18,4.53,75.41,5.31,62.65,9,3,4.90
4.89,99.53,2.37,84.45,8.25,41.67,5,3,4.61
1.56,99.97,3.42,71.80,5.36,55.18,7,4,4.40
2.56,97.16,4.42,92.57,6.96,54.63,6,4,4.92
1.86,68.84,2.73,58.95,8.42,40.76,3,1,3.52
3.31,76.81,3.50,66.48,6.86,86.78,3,4,4.62
3.78,67.64,2.92,59.34,6.18,97.22,5,0,3.97
4.24,71.80,4.35,88.29,7.56,43.62,8,1,4.74
2.70,83.30,4.36,62.78,8.14,45.26,9,0,4.62
0.86,87.77,2.50,63.78,8.43,39.26,10,2,3.56
4.90,86.34,2.40,98.42,8.25,89.06,8,4,4.72
2.65,91.14,2.58,63.25,8.41,74.46,6,4,4.11
4.77,80.99,3.34,97.07,7.55,38.15,5,3,4.78
2.59,87.37,3.69,77.54,7.99,75.98,4,2,4.47
1.20,61.15,2.61,87.41,7.08,95.30,0,4,3.74
0.82,67.71,3.50,83.72,5.04,40.65,2,1,3.46
2.66,56.88,4.04,71.27,8.15,65.88,5,0,4.22
2.62,84.20,4.19,91.40,5.99,86.12,0,1,4.94
4.13,97.97,3.90,94.65,5.92,90.94,3,3,5.00
1.83,90.04,4.04,78.49,6.73,90.24,6,3,4.84
2.08,63.45,3.45,84.40,6.64,67.58,4,3,4.28
4.22,66.87,2.23,87.32,8.28,60.14,3,1,4.00
4.20,58.01,2.82,66.16,8.65,71.17,7,3,4.03
1.43,78.20,2.48,79.55,5.43,77.80,6,3,3.75
5.37,65.19,2.11,91.58,8.96,43.37,3,1,4.22
3.69,77.48,3.08,53.44,7.82,96.16,9,1,4.18
1.71,82.40,2.58,98.25,5.26,83.08,5,2,3.84
3.83,77.06,2.09,89.88,8.11,98.53,1,0,4.34
4.82,85.93,3.67,82.11,7.64,79.48,2,0,5.00
3.67,84.93,2.01,78.37,8.27,85.57,0,1,3.99
3.72,71.63,3.94,50.09,6.68,47.66,0,0,4.42
2.74,71.27,3.85,92.40,5.21,65.94,4,1,4.48
1.17,91.77,4.42,77.62,8.28,56.17,10,2,4.43
2.97,98.42,3.07,93.92,7.85,99.37,10,3,4.76
5.38,79.41,3.96,63.46,6.63,37.11,2,2,4.90
4.77,92.89,3.81,76.45,5.52,35.07,9,1,4.87
1.79,68.01,3.51,54.07,5.56,72.82,1,2,3.93
0.58,57.41,4.53,91.42,6.95,74.51,9,3,4.13
0.98,88.15,2.96,63.69,8.93,66.40,8,2,3.88
5.29,61.84,3.28,65.87,5.37,85.10,5,3,4.27
1.03,87.59,3.79,88.99,6.91,48.79,9,4,4.16
2.31,92.31,2.24,81.05,6.42,62.85,4,2,3.68
3.23,85.59,3.52,75.02,5.76,57.78,8,2,4.50
0.51,70.27,4.07,98.31,6.73,78.29,0,4,4.52
1.11,66.07,3.78,64.13,6.90,37.73,10,4,3.69
4.47,89.86,3.20,63.71,8.90,46.06,9,2,4.52
2.47,69.62,3.80,50.28,7.14,71.84,4,2,4.04
2.52,61.20,3.32,97.01,6.68,88.15,8,2,4.24
4.43,60.87,3.13,79.75,6.54,89.83,9,1,4.41
1.47,87.65,4.79,90.66,7.57,90.50,8,3,5.00
1.00,55.32,4.48,85.16,7.94,94.28,5,0,4.33
3.99,96.76,3.14,70.80,7.22,58.86,1,4,4.70
4.25,85.49,3.95,84.14,7.27,44.22,1,2,5.00
4.31,94.85,2.94,75.71,6.83,83.00,5,0,4.68
2.52,71.27,2.55,55.16,8.33,49.17,4,2,3.73
5.13,75.54,2.84,81.87,5.42,36.33,4,4,4.36
1.27,78.75,3.66,88.59,5.64,43.56,9,4,4.34
2.86,76.57,3.90,70.45,5.85,42.32,2,1,4.28
1.71,92.74,2.08,51.55,6.81,40.90,1,4,3.46
1.39,98.68,2.89,79.10,7.75,44.62,1,1,4.24
3.57,99.16,2.41,85.87,6.55,52.14,5,4,4.45
5.00,96.03,3.12,58.68,6.73,39.12,3,1,4.52
4.57,97.14,2.25,99.15,6.92,92.18,2,2,4.60
3.81,67.48,4.75,83.89,5.42,64.76,3,2,4.79
1.80,74.20,2.16,91.70,6.60,71.05,7,1,3.80
4.09,94.74,2.53,57.49,8.45,47.35,3,3,4.16
3.43,77.49,4.54,90.14,5.48,55.32,6,0,4.83
1.29,84.16,4.65,83.88,8.85,80.12,2,2,4.51
1.27,75.54,3.37,66.13,5.86,96.76,1,1,4.10
4.05,93.18,4.30,59.89,7.76,94.66,4,2,5.00
2.30,95.82,2.86,91.83,7.38,77.33,6,0,4.42
1.40,84.79,2.53,87.76,7.84,71.44,4,0,4.01
5.36,68.13,4.62,71.98,8.86,88.44,8,3,5.00
2.54,74.72,2.71,91.68,6.59,91.33,8,3,4.07
2.42,78.10,2.09,55.96,5.76,46.45,2,2,3.37
4.49,59.07,3.57,74.65,8.70,92.57,9,2,4.42
3.29,87.24,4.18,75.44,8.37,66.53,6,2,4.82
1.12,74.66,3.61,85.04,6.06,78.58,7,1,4.10
2.44,93.36,3.90,77.85,6.39,86.66,7,0,4.73
2.87,71.82,4.62,69.96,6.67,97.38,2,4,4.79
1.37,82.08,3.59,72.29,6.86,60.08,5,4,4.07
4.15,78.90,2.12,97.27,6.15,68.49,5,0,4.24
3.29,77.15,3.33,75.60,8.23,49.48,1,1,4.52
1.89,89.19,2.81,53.72,6.12,88.23,5,3,3.80
3.22,72.64,2.49,81.33,6.81,82.07,4,2,3.87
2.14,77.00,4.12,54.28,5.55,36.98,5,3,3.86
3.92,83.06,4.37,91.15,7.82,87.36,7,1,5.00
4.79,55.02,2.28,79.62,7.31,57.91,9,0,3.63
3.99,95.19,2.80,99.14,7.81,37.39,2,2,4.65
2.95,66.27,2.25,89.46,5.42,74.84,1,3,3.85
3.52,84.85,4.39,83.45,8.73,37.24,9,1,4.90
3.90,86.34,2.03,98.60,8.95,94.89,9,4,4.40
4.99,93.48,2.41,93.31,5.77,36.63,6,1,4.63
0.72,85.32,4.00,97.51,6.24,85.63,5,1,4.53
1.90,77.97,3.78,68.26,5.61,39.91,1,4,4.07
5.08,92.11,4.52,87.36,8.17,71.29,1,2,5.00
2.11,72.29,3.04,70.28,8.83,68.52,2,0,3.88
4.56,56.55,3.54,72.39,5.30,82.05,8,0,4.15
3.52,94.32,4.65,54.63,5.48,79.75,5,1,5.00
2.37,90.62,4.69,52.78,8.04,61.83,9,0,4.47
4.60,97.29,2.92,65.94,8.57,56.85,4,0,4.67
2.28,81.58,4.12,93.63,7.82,86.74,8,4,4.59
0.50,60.96,3.51,55.37,6.91,64.87,1,4,3.77
3.95,78.03,2.61,72.01,8.45,90.90,8,0,4.10
3.43,56.28,2.34,83.96,5.84,61.28,9,1,3.38
3.27,95.82,4.25,56.72,5.77,88.37,1,4,5.00
4.88,73.77,3.38,78.50,6.14,53.56,9,0,4.23
4.04,57.37,4.43,76.97,8.05,45.57,1,3,4.58
4.32,61.93,2.10,95.00,7.34,43.43,4,3,3.96
1.21,86.98,4.17,70.09,6.51,90.02,9,3,4.60
1.88,92.52,2.16,84.13,7.53,54.49,4,4,3.96
4.63,81.62,4.56,83.83,6.00,42.04,9,1,4.86
0.97,75.16,4.21,81.98,6.09,37.25,1,3,4.35
4.36,92.68,2.25,91.51,6.10,73.62,5,1,4.26
3.65,56.82,4.40,73.78,8.92,78.05,8,1,4.55
1.64,79.79,2.12,61.28,6.48,79.15,4,3,3.73
1.82,98.43,2.37,71.10,5.53,96.89,1,4,4.17
2.48,68.45,2.15,69.88,6.83,87.69,4,3,3.40
3.25,67.73,4.69,75.12,8.06,67.58,3,2,4.84
4.86,85.71,2.03,51.16,7.87,68.86,0,3,4.34
2.87,59.98,4.58,67.63,8.76,97.69,6,1,4.86
0.70,79.84,3.92,79.90,6.45,90.35,9,2,4.05
2.92,72.67,4.39,89.85,5.28,39.92,1,1,4.49
3.55,84.70,4.42,92.81,5.82,57.96,1,4,4.92
2.59,57.89,3.55,75.66,5.53,66.77,3,0,4.08
4.65,56.04,2.68,54.79,5.13,96.61,3,3,4.05
1.15,65.43,3.93,74.97,5.08,75.54,1,0,4.09
1.52,75.32,3.55,88.43,8.21,38.11,5,1,4.14
1.51,55.87,4.01,99.86,7.49,67.74,2,2,4.58
4.92,96.23,4.42,90.54,7.53,73.46,4,3,5.00
1.44,80.95,4.12,54.10,7.58,51.09,3,2,4.30
5.33,89.61,2.62,63.80,5.87,92.87,9,4,4.80
2.98,80.58,2.77,77.71,7.13,80.78,8,1,3.92
1.58,75.84,2.55,70.24,8.95,85.53,9,0,3.89
2.88,88.06,3.80,99.64,7.39,47.80,3,4,5.00
2.40,91.56,3.82,72.05,7.88,52.72,5,4,4.55
1.65,79.19,3.21,91.04,7.38,85.54,0,4,4.44
1.08,79.09,2.43,52.24,6.24,97.93,0,2,3.61
4.08,63.43,2.27,80.45,7.50,63.22,9,3,3.96
0.59,70.05,2.75,97.22,8.31,67.79,7,0,3.87
0.76,77.15,4.12,70.99,5.05,43.17,10,0,3.85
4.72,65.30,2.79,93.66,7.04,64.46,1,2,4.50
4.60,98.07,4.33,59.81,7.19,48.34,10,3,5.00
1.29,55.27,3.51,58.35,8.90,80.34,7,0,3.54
3.41,87.83,4.40,88.98,8.24,75.77,9,2,5.00
5.48,78.53,4.44,94.79,8.95,46.01,1,3,5.00
2.08,80.84,4.65,96.32,6.72,76.02,4,2,4.93
1.61,59.28,2.47,51.45,6.76,97.94,10,0,3.19
2.10,79.84,3.27,50.88,7.84,38.75,0,0,3.81
3.13,66.68,2.56,72.14,5.02,37.74,1,0,3.68
4.17,82.20,3.88,55.01,6.25,88.73,6,2,4.80
0.68,76.02,2.09,65.90,8.14,37.62,3,3,3.16
2.23,94.74,4.14,62.63,6.56,67.36,7,3,4.65
1.88,86.97,4.28,67.07,5.52,67.98,10,0,4.37
1.56,97.39,3.91,70.56,5.11,88.03,5,4,4.36
2.41,66.80,2.16,53.54,5.95,97.10,5,1,3.30
3.63,68.37,3.81,90.22,8.67,48.63,8,2,4.57
2.21,72.11,3.79,52.86,5.98,41.43,6,1,3.63
4.06,56.70,4.07,70.22,8.76,47.63,0,0,4.21
1.89,68.59,4.14,83.61,6.85,52.24,10,0,4.16
1.73,56.57,3.87,96.56,6.53,38.67,3,4,4.43
4.31,96.54,3.17,58.23,8.04,87.83,6,4,4.75
3.43,59.33,3.25,86.73,8.59,68.34,8,3,4.18
3.66,72.74,4.53,72.55,7.94,83.49,7,2,4.96
2.73,69.92,4.20,57.18,5.51,47.62,6,0,3.95
0.55,87.07,2.65,68.33,5.68,78.72,1,3,3.44
3.31,85.69,4.02,59.28,5.96,58.49,4,3,4.67
0.84,86.45,3.18,66.37,7.00,55.75,1,1,3.95
1.62,62.05,2.61,97.18,5.83,82.28,6,0,3.72
1.74,99.83,3.17,87.22,6.63,42.42,10,4,4.47
2.71,77.05,4.66,98.44,8.01,64.23,7,3,4.94
5.13,85.14,2.27,57.99,5.62,95.70,10,2,4.23
2.67,63.88,2.81,68.11,6.64,89.90,2,3,3.71
3.40,87.37,2.59,71.05,8.99,97.30,1,0,4.59
4.42,99.79,4.16,54.02,8.23,48.31,2,0,5.00
1.51,72.97,2.29,69.09,6.90,81.57,6,2,3.60
2.20,72.90,4.27,95.80,8.16,38.99,0,2,4.65
3.23,84.35,3.72,87.17,5.12,45.42,0,3,4.56
4.52,61.42,3.53,64.85,7.15,95.89,8,0,4.46
2.21,94.55,2.19,80.45,5.06,40.90,1,1,3.88
3.25,68.69,2.66,86.77,8.37,41.83,10,0,3.91
4.61,85.33,3.68,79.86,5.22,81.57,1,1,5.00
3.81,57.13,2.01,81.43,8.78,48.28,9,2,3.58
2.33,78.40,2.01,84.79,8.00,93.79,6,0,3.47
0.60,63.33,3.30,80.75,6.88,96.61,6,2,3.77
4.65,82.98,3.06,90.54,5.75,41.27,10,4,4.53
1.99,65.11,3.90,95.49,6.41,66.16,5,1,4.32
1.88,61.49,4.73,78.77,8.28,65.81,7,2,4.63
1.95,92.56,2.99,72.07,5.64,81.17,5,2,4.22
0.62,75.57,2.72,95.67,5.23,72.23,10,1,3.59
0.56,71.67,2.56,92.42,8.03,79.97,4,4,3.97
3.10,75.51,2.46,61.66,7.42,38.30,9,4,3.71
1.12,81.32,3.34,99.07,5.83,43.80,6,4,4.26
2.01,93.97,4.15,85.80,5.47,71.96,4,1,4.56
4.08,97.30,2.78,73.21,5.93,50.00,9,4,4.24
4.33,88.09,2.36,79.52,6.96,98.56,7,1,4.31
3.69,61.34,4.30,77.46,6.97,36.22,8,2,4.54
